 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    1.44946942E+00     -9.45684086E-01      1.49556535E-06

 Point O:
    1.68785930E+00      7.13234668E-02      6.57086738E-02
 $parameters
repart = 2
distxo = 1.04457365
pntrat = 0.40000000
nptseg(1) =  6
deltp1(1) = 0.0700000
deltpn(1) = 0.0300000
nptseg(2) =  6
deltp1(2) = 0.0700000
deltpn(2) = 0.0300000
nptseg(3) = 41
deltp1(3) = 0.1500000
deltpn(3) = 0.1500000
npr(1) = 11
deltr1(1) =-0.0010000
deltrn(1) =-0.0020000
npr(2) = 11
deltr1(2) = 0.0005000
deltrn(2) = 0.0005000
npr(3) = 11
deltr1(3) = 0.0010000
deltrn(3) = 0.0100000
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax=  200
relax= 2.0000E-02
pasmin= 1.0000E-06
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    3
'region:'    1
'nppol='   51  'nprad='   11
  1.26406037E+00 -1.04098314E+00 -2.72721960E-03  7.85210388E-02 -1.07846267E-01
  1.25736554E+00 -1.06036290E+00 -1.04330330E-03  7.60479613E-02 -1.20062163E-01
  1.12846038E+00 -1.10696954E+00 -6.77657392E-03  1.19936614E-01 -1.78217157E-01
  1.72733553E+00 -1.26367552E+00 -1.61466764E-02 -2.55791882E-01 -1.28472311E-01
  1.61701728E+00 -1.12984097E+00 -6.85677785E-03 -1.57109202E-01 -7.19459367E-02
  1.61819621E+00 -1.12279815E+00 -7.52841339E-03 -1.56636180E-01 -6.76638009E-02
  1.63128104E+00 -1.04463106E+00 -1.29243076E-02 -1.51065693E-01 -1.87144710E-02
  1.64168566E+00 -9.82475238E-01 -1.43917079E-02 -1.47239261E-01  2.22438964E-02
  1.64194136E+00 -9.80947672E-01 -1.43913348E-02 -1.47158741E-01  2.32803029E-02
  1.66935056E+00 -9.23966036E-01 -1.60836214E-02 -1.58244773E-01  6.51261987E-02
  1.67421365E+00 -9.14030935E-01 -1.61508841E-02 -1.60375895E-01  7.26665508E-02
  1.74022906E+00 -8.09266190E-01 -1.61472488E-02 -2.02259717E-01  1.53842360E-01
  1.79963371E+00 -7.34856003E-01 -1.61464610E-02 -2.53581539E-01  2.08453099E-01
